year,rank,uri,wk_title,wk_artist,sp_title,sp_artist
2018,80,spotify:track:7BqHUALzNBTanL6OvsqmC1,Happier,Marshmello and Bastille,Happier,"['Marshmello', 'Bastille']"
2018,81,spotify:track:3V8UKqhEK5zBkBb6d6ub8i,Te Boté,"Nio García, Darell and Casper Mágico  Bad Bunny, Nicky Jam and Ozuna",Te Boté - Remix,"['Nio Garcia', 'Casper Magico', 'Bad Bunny', 'Darell', 'Ozuna', 'Nicky Jam']"
2018,82,spotify:track:4L9Ds4mpD3SuYoWwFUlv16,Simple,Florida Georgia Line,Simple,['Florida Georgia Line']
2018,83,spotify:track:4PpuH4mxL0rD35mOWaLoKS,Lemon,N.E.R.D and Rihanna,Lemon,"['N.E.R.D', 'Rihanna', 'Pharrell Williams']"
2018,84,spotify:track:6Pdl3LJL4e1HbloY97lSbY,1-800-273-8255,Logic  Alessia Cara and Khalid,1-800-273-8255 (In the Style of Logic (feat. Alessia Cara and Khalid)),['Instrumental Chart Hits']
2018,85,spotify:track:1LhMopPAallLeaeNutqbgS,Say Something,Justin Timberlake  Chris Stapleton,Say Something (feat. Chris Stapleton),"['Justin Timberlake', 'Chris Stapleton']"
2018,86,spotify:track:3qN5qMTKyEEmiTZD38BNTT,I'm Upset,Drake,I'm Upset,['Drake']
2018,87,spotify:track:6n6OQfBpCgzF9oEg8zhBN7,Get Along,Kenny Chesney,Get Along,['Kenny Chesney']
2018,88,spotify:track:0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTentacion,Moonlight,['XXXTENTACION']
2018,89,spotify:track:2j5hsQvApottzvTn4pFJWF,What Lovers Do,Maroon 5  SZA,What Lovers Do (feat. SZA),"['Maroon 5', 'SZA']"
2018,90,https://open.spotify.com/track/5YUyW9opqNsMSEzzecZih1?si=e5d351e66428475c,X,Nicky Jam and J Balvin,X,"['Nicki Jam', 'J Balvin']"
2018,91,spotify:track:3sA7HKGzcKTVscdiTCrWpX,Outside Today,YoungBoy Never Broke Again,Outside Today,['YoungBoy Never Broke Again']
2018,92,spotify:track:6CTWathupIiDs7U4InHnDA,Trip,Ella Mai,Trip,['Ella Mai']
2018,93,spotify:track:6KuqAtoeVzxAYOaMveLNpH,Dura,Daddy Yankee,Dura,['Daddy Yankee']
2018,94,spotify:track:7AFASza1mXqntmGtbxXprO,Changes,XXXTentacion,changes,['XXXTENTACION']
2018,95,spotify:track:2VIPU72L6tIR4w8J8ap6Kp,Mercy,Brett Young,Mercy,['Brett Young']
2018,96,spotify:track:4gB7HrYHbJVJ5RFOjxmoq4,One Number Away,Luke Combs,One Number Away,['Luke Combs']
2018,97,spotify:track:1BuZAIO8WZpavWVbbq3Lci,Powerglide,Rae Sremmurd  Juicy J,Powerglide (feat. Juicy J) - From SR3MM,"['Rae Sremmurd', 'Swae Lee', 'Slim Jxmmi', 'Juicy J']"
2018,98,spotify:track:76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,IDGAF,['Dua Lipa']
2018,99,spotify:track:0GzmMQizDeA2NVMUaZksv0,Mi Gente,J Balvin and Willy William  Beyoncé,Mi Gente (feat. Beyoncé),"['J Balvin', 'Willy William', 'Beyoncé']"
2018,100,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,Believer,['Imagine Dragons']
2019,1,spotify:track:2YpeDb67231RjR0MgVLzsG,Old Town Road,Lil Nas X  Billy Ray Cyrus,Old Town Road - Remix,"['Lil Nas X', 'Billy Ray Cyrus']"
2019,2,spotify:track:0wt9RjddODlWDetpuaXfRK,Sunflower,Post Malone and Swae Lee,"Sunflower (Remix) [with Swae Lee, Nicky Jam, and Prince Royce]","['Post Malone', 'Swae Lee', 'Nicky Jam', 'Prince Royce', 'G.O.K.B']"
2019,3,spotify:track:6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Halsey,Without Me,['Halsey']
2019,4,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Bad Guy,Billie Eilish,bad guy,['Billie Eilish']
2019,5,spotify:track:7xQAfvXzm3AkraOtGPWIZg,Wow,Post Malone,Wow.,['Post Malone']
2019,6,spotify:track:7BqHUALzNBTanL6OvsqmC1,Happier,Marshmello and Bastille,Happier,"['Marshmello', 'Bastille']"
2019,7,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,7 Rings,Ariana Grande,7 rings,['Ariana Grande']
2019,8,spotify:track:0rTV5WefWd1J3OwIheTzxM,Talk,Khalid,Talk,"['Khalid', 'Disclosure']"
2019,9,spotify:track:2xLMifQCjDGFmkHkpNLD9h,Sicko Mode,Travis Scott,SICKO MODE,['Travis Scott']
2019,10,spotify:track:22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,Sucker,['Jonas Brothers']
2019,11,spotify:track:1rqqCSm0Qe4I9rUvWncaom,High Hopes,Panic! at the Disco,High Hopes,['Panic! At The Disco']
2019,12,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,"Thank U, Next",Ariana Grande,"thank u, next",['Ariana Grande']
2019,13,spotify:track:3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,Lizzo,Truth Hurts,['Lizzo']
2019,14,spotify:track:3bxdltcL4b2ABuoYKOFPA1,Dancing with a Stranger,Sam Smith and Normani,Dancing With A Stranger,"['Sam Smith', 'Normani']"
2019,15,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes and Camila Cabello,Señorita,"['Shawn Mendes', 'Camila Cabello']"
2019,16,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,I Don't Care,Ed Sheeran and Justin Bieber,I Don't Care (with Justin Bieber),"['Ed Sheeran', 'Justin Bieber']"
2019,18,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,Going Bad,Meek Mill  Drake,Going Bad (feat. Drake),"['Meek Mill', 'Drake']"
2019,19,spotify:track:2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga and Bradley Cooper,Shallow,"['Lady Gaga', 'Bradley Cooper']"
2019,20,spotify:track:6zeeWid2sgw4lap2jV61PZ,Better,Khalid,Better,['Khalid']
2019,21,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,No Guidance,Chris Brown  Drake,No Guidance (feat. Drake),"['Chris Brown', 'Drake']"
2019,22,spotify:track:6V1bu6o1Yo5ZXnsCJU8Ovk,Girls Like You,Maroon 5  Cardi B,Girls Like You (feat. Cardi B) - Cardi B Version,"['Maroon 5', 'Cardi B']"
2019,23,spotify:track:7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,Ava Max,Sweet but Psycho,['Ava Max']
2019,24,spotify:track:2gwkD6igEhQbDQegRCcdoB,Suge,DaBaby,Suge,['DaBaby']
2019,25,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,Middle Child,J. Cole,MIDDLE CHILD,['J. Cole']
2019,26,spotify:track:2FTNOPql4yqpo0nkGZfLih,Drip Too Hard,Lil Baby and Gunna,Drip Too Hard,"['Lil Baby', 'Gunna']"
2019,27,spotify:track:7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,Someone You Loved,['Lewis Capaldi']
2019,28,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,Ransom,Lil Tecca,Ransom,['Lil Tecca']
2019,29,spotify:track:2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,Shawn Mendes,If I Can't Have You,['Shawn Mendes']
2019,30,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes,Post Malone  Young Thug,Goodbyes (feat. Young Thug),"['Post Malone', 'Young Thug']"
2019,31,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,Zeze,Kodak Black  Travis Scott and Offset,ZEZE (feat. Travis Scott & Offset),"['Kodak Black', 'Offset', 'Travis Scott']"
2019,32,spotify:track:7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,Better Now,['Post Malone']
2019,33,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds of Summer,Youngblood,['5 Seconds of Summer']
2019,34,spotify:track:5ry2OE6R2zPQFDO85XkgRb,Money in the Grave,Drake  Rick Ross,Money In The Grave (Drake ft. Rick Ross),"['Drake', 'Rick Ross']"
2019,35,spotify:track:3GJ4hzg4lrGwU51Y3VARbF,Speechless,Dan + Shay,Speechless,['Dan + Shay']
2019,36,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,"Break Up with Your Girlfriend, I'm Bored",Ariana Grande,"break up with your girlfriend, i'm bored",['Ariana Grande']
2019,37,spotify:track:0PG9fbaaHFHfre2gUVo7AN,Please Me,Cardi B and Bruno Mars,Please Me,"['Cardi B', 'Bruno Mars']"
2019,38,spotify:track:2GGMabyHXnJmjY6CXhhB2e,Money,Cardi B,Money,['Cardi B']
2019,39,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,You Need to Calm Down,Taylor Swift,You Need To Calm Down,['Taylor Swift']
2019,40,spotify:track:1000nHvUdawXuUHgBod4Wv,Panini,Lil Nas X,Panini,['Lil Nas X']
2019,41,spotify:track:3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,A Boogie wit da Hoodie,Look Back at It,['A Boogie Wit da Hoodie']
2019,42,spotify:track:2t8yVaLvJ0RenpXUIAC52d,A Lot,21 Savage,a lot,['21 Savage']
2019,43,spotify:track:2Rk4JlNc2TPmZe2af99d45,Me!,Taylor Swift  Brendon Urie,ME! (feat. Brendon Urie of Panic! At The Disco),"['Taylor Swift', 'Brendon Urie', 'Panic! At The Disco']"
2019,44,spotify:track:3gE4eQH3K83Sght0ZLvuBK,Mia,Bad Bunny  Drake,MIA,"['Bad Bunny', 'Drake']"
2019,45,spotify:track:6uFn47ACjqYkc0jADwEdj1,Pop Out,Polo G  Lil Tjay,Pop Out (feat. Lil Tjay),"['Polo G', 'Lil Tjay']"
2019,46,spotify:track:2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,Luke Combs,Beautiful Crazy,['Luke Combs']
2019,47,spotify:track:1rBjexQsgqXpsS2BrCxaDX,Thotiana,Blueface,Thotiana,['Blueface']
2019,48,spotify:track:285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice Wrld,Lucid Dreams,['Juice WRLD']
2019,49,spotify:track:1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,Sheck Wes,Mo Bamba,['Sheck Wes']
2019,50,spotify:track:70eFcWOvlMObDhURTqT4Fv,Beautiful People,Ed Sheeran  Khalid,Beautiful People (feat. Khalid),"['Ed Sheeran', 'Khalid']"
2019,51,spotify:track:5HpblUmMmvz693nH8eKF8g,Wake Up in the Sky,"Gucci Mane, Bruno Mars and Kodak Black",Wake Up in the Sky,"['Bruno Mars', 'Gucci Mane', 'Kodak Black']"
2019,52,spotify:track:57TEkZN3f84tFJFHFrD4pO,Whiskey Glasses,Morgan Wallen,Whiskey Glasses,['Morgan Wallen']
2019,53,spotify:track:1dyxS3YzBbL0t8rEVwVQ1K,God's Country,Blake Shelton,God's Country,['Blake Shelton']
2019,54,spotify:track:3EPXxR3ImUwfayaurPi3cm,Be Alright,Dean Lewis,Be Alright,['Dean Lewis']
2019,55,spotify:track:3j84U36KvLeXNDPv4t5pI8,Pure Water,Mustard and Migos,Pure Water (with Migos),"['Mustard', 'Migos']"
2019,56,spotify:track:01tA4XmJ4fGQNwti6b2hPm,The Git Up,Blanco Brown,The Git Up,['Blanco Brown']
2019,57,spotify:track:4w8niZpiMy6qz1mntFA5uM,Taki Taki,"DJ Snake  Selena Gomez, Ozuna and Cardi B","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","['DJ Snake', 'Selena Gomez', 'Ozuna', 'Cardi B']"
2019,58,spotify:track:1SPHfQmRUCG8cBXF1Cth5p,Close to Me,Ellie Goulding and Diplo  Swae Lee,Close To Me,"['Ellie Goulding', 'Diplo', 'Swae Lee']"
2019,59,spotify:track:7rvyVWja33WG9R97oeJAjx,Envy Me,Calboy,Envy Me,['Calboy']
2019,60,spotify:track:6Up545NUflOiXo8cEraH49,You Say,Lauren Daigle,You Say,['Lauren Daigle']
2019,61,spotify:track:22oEJW6r2rMb9z4IntfyEa,"Hey Look Ma, I Made It",Panic! at the Disco,"Hey Look Ma, I Made It",['Panic! At The Disco']
2019,62,spotify:track:21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,Circles,['Post Malone']
2019,63,spotify:track:7aEtlGHoiPAfRB084NiDmx,Beer Never Broke My Heart,Luke Combs,Beer Never Broke My Heart,['Luke Combs']
2019,64,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx?si=ca58f4c9789d4844,The London,"Young Thug, J. Cole and Travis Scott",The London (feat. J. Cole & Travis Scott),"['Young Thug', 'J. Cole', 'Travis Scott']"
2019,65,spotify:track:4au7FRcgZzChASRYu279xH,Con Calma,Daddy Yankee and Katy Perry  Snow,Con Calma - Remix,"['Daddy Yankee', 'Katy Perry', 'Snow']"
2019,66,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,Murder on My Mind,YNW Melly,Murder on My Mind,['YNW Melly']
2019,67,spotify:track:43zdsphuZLzwA9k4DJhU0I,When the Party's Over,Billie Eilish,when the party's over,['Billie Eilish']
2019,68,spotify:track:3A2yGHWIzmGEIolwonU69h,Act Up,City Girls,Act Up,['City Girls']
2019,69,spotify:track:6fTSfV92RDLzEBlgXLs3uV,I Like It,"Cardi B, Bad Bunny and J Balvin",I Like It,"['Cardi B', 'Bad Bunny', 'J Balvin']"
2019,70,spotify:track:0lsRatBUs9HNIZAmoGABzk,Trampoline,Shaed,Trampoline,['SHAED']
2019,71,spotify:track:6V7g6qM8wheMivMWrzbPTM,Leave Me Alone,Flipp Dinero,Leave Me Alone,['Flipp Dinero']
2019,72,spotify:track:4OafepJy2teCjYJbvFE60J,Breathin,Ariana Grande,breathin,['Ariana Grande']
2019,73,spotify:track:4SSnFejRGlZikf02HLewEF,Bury a Friend,Billie Eilish,bury a friend,['Billie Eilish']
2019,74,spotify:track:5nzhL67GpF9szXWg5y509A,Close Friends,Lil Baby,Close Friends (Lil Baby & Gunna),['Lil Baby']
2019,75,spotify:track:5ygDXis42ncn6kYG14lEVG,Baby Shark,Pinkfong,Baby Shark,['Pinkfong']
2019,76,spotify:track:5KBARWIxeMGkvUax9VtVC9,My Type,Saweetie,My Type,['Saweetie']
2019,77,spotify:track:4XiGKQqbmnMVxDzUj6j3f2,Worth It,YK Osiris,Worth It,['YK Osiris']
2019,78,spotify:track:0DiDStADDVh3SvAsoJAFMk,Only Human,Jonas Brothers,Only Human,['Jonas Brothers']
2019,79,spotify:track:2opQESZb7JsRKCvWMBPeuv,Knockin' Boots,Luke Bryan,Knockin' Boots,['Luke Bryan']
2019,80,spotify:track:6CTWathupIiDs7U4InHnDA,Trip,Ella Mai,Trip,['Ella Mai']
2019,81,spotify:track:56eGOeSsqdg3FLxdo83TwV,Rumor,Lee Brice,Rumor,['Lee Brice']
2019,82,spotify:track:1wJRveJZLSb1rjhnUHQiv6,Swervin,A Boogie wit da Hoodie  6ix9ine,Swervin (feat. 6ix9ine),"['A Boogie Wit da Hoodie', '6ix9ine']"
2019,83,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,How Do You Sleep?,['Sam Smith']
2019,84,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J?si=e6f7acde590c4d15,Baby,Lil Baby and DaBaby,Baby,"['Quality Control', 'Lil Baby', 'DaBaby']"
2019,85,spotify:track:2KqJC0koTBUyDlsMt5ok1V,Look What God Gave Her,Thomas Rhett,Look What God Gave Her,['Thomas Rhett']
2019,86,spotify:track:19kUPdKTp85q9RZNwaXM15,Good as You,Kane Brown,Good as You,['Kane Brown']
2019,87,spotify:track:59ywHNwwchG4nZJMLyxSzd,Clout,Offset  Cardi B,Clout (feat. Cardi B),"['Offset', 'Cardi B']"
2019,88,spotify:track:0eS8rVOWGl64WViEzxsvlE,Love Lies,Khalid and Normani,Love Lies (Tribute to Khalid and Normani),['Grant Richards']
2019,89,spotify:track:07mc9R5XNDbCo7vsafCGnt,One Thing Right,Marshmello and Kane Brown,One Thing Right - Subshock & Evangelos Remix,"['Marshmello', 'Kane Brown', 'Subshock & Evangelos']"
2019,90,spotify:track:2rMAtCaTj16NptyVfEIeAC,Cash Shit,Megan Thee Stallion  DaBaby,Cash Shit (feat. DaBaby),"['Megan Thee Stallion', 'DaBaby']"
2019,91,spotify:track:42fw0rxRO2xbesF6mJfd4Y,Tequila,Dan + Shay,Tequila,['Dan + Shay']
2019,92,spotify:track:0VB3YI0Dl6TT3C7mIbHTs4,Shotta Flow,NLE Choppa,Shotta Flow,['NLE Choppa']
2019,93,https://open.spotify.com/track/5N1o6d8zGcSZSeMFkOUQOk?si=b48a7bbb26b54f8a,Hot Girl Summer,Megan Thee Stallion  Nicki Minaj and Ty Dolla Sign,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),"['Megan Thee Stallion', 'Ty Dolla $ign', 'Nicki Minaj']"
2019,94,spotify:track:4qQwGRtGT7l6ckQtdPEFd4,Talk You Out of It,Florida Georgia Line,Talk You Out Of It,['Florida Georgia Line']
2019,95,spotify:track:4VUwkH455At9kENOfzTqmF,Beautiful,Bazzi  Camila Cabello,Beautiful (feat. Camila Cabello),"['Bazzi', 'Camila Cabello']"
2019,96,spotify:track:4w95iGC6NrxZJ5o3D7bWyV,Eyes on You,Chase Rice,Eyes On You,['Chase Rice']
2019,97,spotify:track:08tq1XcHwVt5PHXUo87i0D,All to Myself,Dan + Shay,All To Myself,['Dan + Shay']
2019,98,spotify:track:0Ryd8975WihbObpp5cPW1t,Boyfriend,Ariana Grande and Social House,boyfriend (with Social House),"['Ariana Grande', 'Social House']"
2019,99,spotify:track:6jfEZdUJ2Yla6h7gTJgKuo,Walk Me Home,Pink,Walk Me Home,['P!nk']
2019,100,spotify:track:6iaSML1PIYq936g62BDtBq,Robbery,Juice Wrld,Robbery,['Juice WRLD']
2020,1,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,Blinding Lights,['The Weeknd']
2020,2,spotify:track:21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,Circles,['Post Malone']
2020,3,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,The Box,['Roddy Ricch']
2020,4,spotify:track:3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Dua Lipa,Don't Start Now,['Dua Lipa']
2020,5,spotify:track:7ytR5pFWmSjzHJIeQkgog4,Rockstar,DaBaby  Roddy Ricch,ROCKSTAR (feat. Roddy Ricch),"['DaBaby', 'Roddy Ricch']"
2020,6,spotify:track:3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,Adore You,['Harry Styles']
2020,7,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good,Future  Drake,Life Is Good (feat. Drake),"['Future', 'Drake']"
2020,8,spotify:track:4cktbXiXOapiLBMprHFErI,Memories,Maroon 5,Memories,['Maroon 5']
2020,9,spotify:track:7yFhA2fUsL2oIMWlw5DaHQ,The Bones,Maren Morris,The Bones,['Maren Morris']
2020,10,spotify:track:7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,Someone You Loved,['Lewis Capaldi']
2020,11,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,Say So,['Doja Cat']
2020,12,spotify:track:5cYFwgA5dHoqR3xGnlr9ew,I Hope,Gabby Barrett  Charlie Puth,I Hope (feat. Charlie Puth),"['Gabby Barrett', 'Charlie Puth']"
2020,13,spotify:track:2MbdDtCv5LUVjYy9RuGTgC,Whats Poppin,"Jack Harlow  DaBaby, Tory Lanez and Lil Wayne","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","['Jack Harlow', 'Tory Lanez', 'DaBaby', 'Lil Wayne']"
2020,14,spotify:track:2N8m6CYs74qQO4mjVcXO30,Dance Monkey,Tones and I,Dance Monkey,['Tones And I']
2020,15,spotify:track:5v4GgrXPMghOnBBLmveLac,Savage,Megan Thee Stallion  Beyoncé,Savage Remix (feat. Beyoncé),"['Megan Thee Stallion', 'Beyoncé']"
2020,16,spotify:track:696DnlkuDOXcMAnKlTgXXK,Roxanne,Arizona Zervas,ROXANNE,['Arizona Zervas']
2020,17,spotify:track:4umIPjkehX1r7uhmGvXiSV,Intentions,Justin Bieber  Quavo,Intentions (feat. Quavo),"['Justin Bieber', 'Quavo']"
2020,18,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,Everything I Wanted,Billie Eilish,everything i wanted,['Billie Eilish']
2020,19,spotify:track:72GVdRHK49beKrC1NqRCqj,Roses (Imanbek remix),Saint Jhn,Roses - Imanbek Remix,"['SAINt JHN', 'Imanbek']"
2020,20,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,Watermelon Sugar,['Harry Styles']
2020,21,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,Before You Go,['Lewis Capaldi']
2020,22,spotify:track:26XaOsDMbl0e1cVKYfkz6w,Falling,Trevor Daniel,Falling,['Trevor Daniel']
2020,23,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours",Dan + Shay and Justin Bieber,"10,000 Hours (with Justin Bieber)","['Dan + Shay', 'Justin Bieber']"
2020,24,spotify:track:4Oun2ylbjFKMPTiaSbbCih,WAP,Cardi B  Megan Thee Stallion,WAP (feat. Megan Thee Stallion),"['Cardi B', 'Megan Thee Stallion']"
2020,25,spotify:track:6N3VU0PHaFp5oxtN6vP4mv,Ballin',Mustard and Roddy Ricch,Ballin’,"['Mustard', 'Roddy Ricch']"
2020,26,spotify:track:6jRq8gaZhMUyy5RclRPcAf,Hot Girl Bummer,Blackbear,hot girl bummer,['blackbear']
2020,27,spotify:track:6wJYhPfqk3KGhHRG76WzOh,Blueberry Faygo,Lil Mosey,Blueberry Faygo,['Lil Mosey']
2020,28,spotify:track:6bnF93Rx87YqUBLSgjiMU8,Heartless,The Weeknd,Heartless,['The Weeknd']
2020,29,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,Bop,DaBaby,BOP,['DaBaby']
2020,30,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,Lose You to Love Me,Selena Gomez,Lose You To Love Me,['Selena Gomez']
2020,31,spotify:track:6KgBpzTuTRPebChN0VTyzV,Good as Hell,Lizzo,Good as Hell,['Lizzo']
2020,32,spotify:track:127QTOFJsJQp5LbJbu3A1y,Toosie Slide,Drake,Toosie Slide,['Drake']
2020,33,spotify:track:017PF4Q3l4DBUiWoXk4OWT,Break My Heart,Dua Lipa,Break My Heart,['Dua Lipa']
2020,34,spotify:track:0WiyWiJDkNCyGNqkv7NByy,Chasin' You,Morgan Wallen,Chasin' You,['Morgan Wallen']
2020,35,spotify:track:1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed – Siren Beat),Jawsh 685 and Jason Derulo,Savage Love (Laxed - Siren Beat),"['Jawsh 685', 'Jason Derulo']"
2020,36,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,No Guidance,Chris Brown  Drake,No Guidance (feat. Drake),"['Chris Brown', 'Drake']"
2020,37,spotify:track:3yOlyBJuViE2YSGn3nVE1K,My Oh My,Camila Cabello  DaBaby,My Oh My (feat. DaBaby),"['Camila Cabello', 'DaBaby']"
2020,38,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,BTS,Dynamite,['BTS']
2020,39,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,Chris Brown and Young Thug,Go Crazy,"['Chris Brown', 'Young Thug']"
2020,40,spotify:track:07KXEDMj78x68D884wgVEm,High Fashion,Roddy Ricch  Mustard,High Fashion (feat. Mustard),"['Roddy Ricch', 'Mustard']"
2020,41,spotify:track:2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later,Drake  Lil Durk,Laugh Now Cry Later (feat. Lil Durk),"['Drake', 'Lil Durk']"
2020,42,spotify:track:4P1GuhD2Su9jjyRDPdbeUf,Woah,Lil Baby,Woah,['Lil Baby']
2020,43,spotify:track:7eJMfftS33KTjuF7lTsMCx,Death Bed,Powfu  Beabadoobee,death bed (coffee for your head),"['Powfu', 'beabadoobee']"
2020,44,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes and Camila Cabello,Señorita,"['Shawn Mendes', 'Camila Cabello']"
2020,45,spotify:track:3eekarcy7kvN4yt5ZFzltW,Highest in the Room,Travis Scott,HIGHEST IN THE ROOM,['Travis Scott']
2020,46,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Bad Guy,Billie Eilish,bad guy,['Billie Eilish']
2020,47,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,Mood,24kGoldn  Iann Dior,Mood (feat. iann dior),"['24kGoldn', 'iann dior']"
2020,48,spotify:track:7ju97lgwC2rKQ6wwsf9no9,Rain on Me,Lady Gaga and Ariana Grande,Rain On Me (with Ariana Grande),"['Lady Gaga', 'Ariana Grande']"
2020,49,spotify:track:0PvFJmanyNQMseIFrU708S,For the Night,Pop Smoke  Lil Baby and DaBaby,For The Night (feat. Lil Baby & DaBaby),"['Pop Smoke', 'Lil Baby', 'DaBaby']"
2020,50,spotify:track:6cy3ki60hLwimwIje7tALf,Ritmo (Bad Boys for Life),Black Eyed Peas and J Balvin,RITMO (Bad Boys For Life),"['Black Eyed Peas', 'J Balvin']"
2020,51,spotify:track:591ks2A0o7ratTpiRdI7M6,Heart on Ice,Rod Wave,Heart On Ice,['Rod Wave']
2020,52,spotify:track:4hbs0Y8EqyDBoA0G5aM1Z0,Nobody but You,Blake Shelton and Gwen Stefani,Nobody but You,"['Blake Shelton', 'Gwen Stefani']"
2020,53,spotify:track:0lsRatBUs9HNIZAmoGABzk,Trampoline,Shaed,Trampoline,['SHAED']
2020,54,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,Come & Go,Juice Wrld and Marshmello,Come & Go (with Marshmello),"['Juice WRLD', 'Marshmello']"
2020,55,spotify:track:3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,Lizzo,Truth Hurts,['Lizzo']
2020,56,spotify:track:77MdvMx9L4ZQuLhhn3o21h,If the World Was Ending,JP Saxe  Julia Michaels,If the World Was Ending (feat. Julia Michaels),"['JP Saxe', 'Julia Michaels']"
2020,57,spotify:track:5U9KcmYXnuW92p1XdjBeTm,We Paid,Lil Baby and 42 Dugg,We Paid,"['Lil Baby', '42 Dugg']"
2020,58,spotify:track:41L3O37CECZt3N7ziG2z7l,Yummy,Justin Bieber,Yummy,['Justin Bieber']
2020,59,spotify:track:7cA3PnUQDlUyBBwpRozQeo,One Man Band,Old Dominion,One Man Band,['Old Dominion']
2020,60,spotify:track:4TCc369aRPRubv1m8R1TBG,Got What I Got,Jason Aldean,Got What I Got,['Jason Aldean']
2020,61,spotify:track:1qYKWcEOrh2tM8PlgIm8K1,Sunday Best,Surfaces,Sunday Best,['Surfaces']
2020,62,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,Godzilla,Eminem  Juice Wrld,Godzilla (feat. Juice WRLD),"['Eminem', 'Juice WRLD']"
2020,63,spotify:track:1oWM79mUVdZGCGYjSirHZR,Bandit,Juice Wrld and YoungBoy Never Broke Again,Bandit (with YoungBoy Never Broke Again),"['Juice WRLD', 'YoungBoy Never Broke Again']"
2020,64,spotify:track:5RqR4ZCCKJDcBLIn4sih9l,Party Girl,StaySolidRocky,Party Girl,['StaySolidRocky']
2020,65,spotify:track:3DA4SE262k6rdEtlHteNyq,Die from a Broken Heart,Maddie & Tae,Die From A Broken Heart,['Maddie & Tae']
